,id,tabuleiro,size,numero_regioes,tamanho_medio_regiao,dificuldade,dicas,tempo,nos_visitados,profundidade_maxima,total_podas,backtracks,resolvido,assign_from_singletons,hidden_single,naked_pairs,hidden_pairs,naked_triples,hidden_triples
15x10_Suguru-300,Suguru-300,15x10,150,32,4.6875,3,15,0.9868674929894041,84,15,2275,39,True,1342,278,0,415,84,156
15x10_Suguru-555,Suguru-555,15x10,150,31,4.838709677419355,3,16,0.2948995539918542,29,16,559,2,True,293,72,0,87,64,43
15x10_Suguru-609,Suguru-609,15x10,150,32,4.6875,4,20,3.9329163980000885,290,16,12459,161,True,6545,1702,0,2858,721,633
15x10_Suguru-252,Suguru-252,15x10,150,33,4.545454545454546,3,17,0.19315796600130852,19,9,372,1,True,220,59,0,67,26,0
15x10_Suguru-366,Suguru-366,15x10,150,31,4.838709677419355,3,19,3.8514295790082542,361,15,6217,181,True,3787,1180,0,870,293,87
15x10_Suguru-241,Suguru-241,15x10,150,31,4.838709677419355,4,21,0.14291316700109746,12,6,358,3,True,219,66,0,40,30,3
15x10_Suguru-256,Suguru-256,15x10,150,32,4.6875,3,21,0.3244067420018837,39,14,623,10,True,387,86,0,106,38,6
15x10_Suguru-524,Suguru-524,15x10,150,31,4.838709677419355,3,16,0.4239153719972819,38,13,927,6,True,532,153,0,170,59,13
15x10_Suguru-553,Suguru-553,15x10,150,32,4.6875,3,15,22.253536030009855,1694,17,58643,868,True,30662,9866,0,8168,6640,3307
15x10_Suguru-643,Suguru-643,15x10,150,32,4.6875,3,20,0.31073486899549607,29,14,763,4,True,434,96,0,122,85,26
15x10_Suguru-705,Suguru-705,15x10,150,32,4.6875,3,13,0.16682348000176717,17,13,200,0,True,119,37,0,24,9,11
15x10_Suguru-79,Suguru-79,15x10,150,32,4.6875,3,18,0.9920467629999621,89,17,1611,43,True,1035,185,0,208,131,52
15x10_Suguru-417,Suguru-417,15x10,150,31,4.838709677419355,3,17,0.2417440040007932,23,14,438,3,True,238,67,0,80,31,22
