,id,tabuleiro,size,numero_regioes,tamanho_medio_regiao,dificuldade,dicas,tempo,nos_visitados,profundidade_maxima,total_podas,backtracks,resolvido,assign_from_singletons,hidden_single,naked_pairs,hidden_pairs,naked_triples,hidden_triples
8x8_Suguru-1020,Suguru-1020,8x8,64,15,4.266666666666667,3,9,0.04452991700009079,14,10,166,2,True,112,23,5,14,9,3
8x8_Suguru-1024,Suguru-1024,8x8,64,14,4.571428571428571,3,9,0.04002083300019876,10,6,131,0,True,82,23,1,17,8,0
8x8_Suguru-1128,Suguru-1128,8x8,64,14,4.571428571428571,3,11,0.025541554000028555,8,7,98,0,True,61,22,0,7,8,0
8x8_Suguru-1255,Suguru-1255,8x8,64,14,4.571428571428571,3,7,0.6933086359999834,199,13,4051,113,True,2405,424,335,498,290,99
8x8_Suguru-1319,Suguru-1319,8x8,64,14,4.571428571428571,3,12,0.05887940899992827,19,10,225,4,True,159,23,10,30,0,3
8x8_Suguru-1345,Suguru-1345,8x8,64,13,4.923076923076923,3,14,0.023353732000032323,5,3,156,1,True,96,17,6,15,15,7
8x8_Suguru-1352,Suguru-1352,8x8,64,14,4.571428571428571,3,9,0.030526637000093615,9,8,115,0,True,69,18,9,13,0,6
8x8_Suguru-1362,Suguru-1362,8x8,64,14,4.571428571428571,3,10,0.023256487999788078,6,4,95,0,True,55,18,8,10,4,0
8x8_Suguru-1391,Suguru-1391,8x8,64,13,4.923076923076923,3,11,0.6080924709999636,153,12,2072,96,True,1423,249,119,245,27,9
8x8_Suguru-1467,Suguru-1467,8x8,64,14,4.571428571428571,2,11,0.025553884000146354,7,6,79,0,True,45,12,9,9,1,3
8x8_Suguru-1473,Suguru-1473,8x8,64,15,4.266666666666667,3,8,0.05985852000003433,16,9,192,1,True,109,32,11,23,17,0
8x8_Suguru-1595,Suguru-1595,8x8,64,15,4.266666666666667,3,8,0.047773824999694625,15,7,201,3,True,119,42,0,27,2,11
8x8_Suguru-24,Suguru-24,8x8,64,14,4.571428571428571,3,13,0.08032669800013537,27,12,250,8,True,173,27,16,14,20,0
8x8_Suguru-75,Suguru-75,8x8,64,15,4.266666666666667,3,11,0.026528906000294228,9,8,62,0,True,36,12,8,4,0,2
8x8_Suguru-130,Suguru-130,8x8,64,15,4.266666666666667,3,6,0.33369121100031407,87,14,1720,54,True,826,185,259,213,166,71
8x8_Suguru-152,Suguru-152,8x8,64,14,4.571428571428571,3,12,0.04447994399970412,12,5,271,4,True,116,32,65,56,2,0
8x8_Suguru-164,Suguru-164,8x8,64,14,4.571428571428571,3,8,0.19236240299960627,60,17,710,25,True,442,81,74,50,57,6
8x8_Suguru-187,Suguru-187,8x8,64,14,4.571428571428571,3,11,0.11484731299970008,32,9,429,14,True,294,76,8,34,10,7
8x8_Suguru-196,Suguru-196,8x8,64,15,4.266666666666667,2,6,0.1639735919998202,49,12,824,22,True,545,57,11,114,72,25
8x8_Suguru-215,Suguru-215,8x8,64,14,4.571428571428571,3,9,0.025258929999836255,7,4,123,1,True,77,20,10,9,7,0
8x8_Suguru-224,Suguru-224,8x8,64,15,4.266666666666667,3,10,0.06454447699979937,19,11,225,5,True,137,44,12,14,18,0
8x8_Suguru-257,Suguru-257,8x8,64,14,4.571428571428571,3,7,0.23059154600014153,59,10,980,32,True,565,170,77,134,29,5
8x8_Suguru-283,Suguru-283,8x8,64,14,4.571428571428571,3,9,0.47524362100011786,124,12,3087,79,True,1230,256,491,528,300,282
8x8_Suguru-308,Suguru-308,8x8,64,13,4.923076923076923,3,11,0.4909394860001157,157,14,1522,94,True,1168,139,67,92,42,14
8x8_Suguru-311,Suguru-311,8x8,64,14,4.571428571428571,3,7,0.061890295000011974,22,14,183,3,True,107,28,19,18,5,6
8x8_Suguru-318,Suguru-318,8x8,64,14,4.571428571428571,3,8,0.09704010799987373,26,7,296,10,True,181,78,4,33,0,0
8x8_Suguru-335,Suguru-335,8x8,64,14,4.571428571428571,3,11,0.050630863000151294,14,6,211,4,True,130,37,16,20,7,1
8x8_Suguru-381,Suguru-381,8x8,64,15,4.266666666666667,3,10,0.07003511099992465,25,8,333,10,True,264,23,8,24,8,6
8x8_Suguru-416,Suguru-416,8x8,64,14,4.571428571428571,3,13,0.033565716999873985,10,4,201,3,True,131,21,21,20,6,2
8x8_Suguru-427,Suguru-427,8x8,64,14,4.571428571428571,3,10,0.21602028999996037,57,11,968,28,True,603,128,73,65,97,2
8x8_Suguru-429,Suguru-429,8x8,64,14,4.571428571428571,3,7,0.12000084800001787,41,12,392,17,True,298,33,16,33,12,0
8x8_Suguru-467,Suguru-467,8x8,64,13,4.923076923076923,3,11,0.02314195999997537,7,5,74,0,True,46,17,5,0,0,6
8x8_Suguru-474,Suguru-474,8x8,64,14,4.571428571428571,3,12,0.20434543200008193,51,10,1397,31,True,857,158,124,168,52,38
8x8_Suguru-537,Suguru-537,8x8,64,14,4.571428571428571,3,8,0.048254950999762514,18,10,112,5,True,78,12,12,9,1,0
8x8_Suguru-544,Suguru-544,8x8,64,15,4.266666666666667,3,11,0.062489173999892955,18,8,259,9,True,202,33,6,11,6,1
8x8_Suguru-554,Suguru-554,8x8,64,15,4.266666666666667,3,10,0.07140054199999213,25,11,265,6,True,190,30,19,23,0,3
8x8_Suguru-566,Suguru-566,8x8,64,13,4.923076923076923,3,13,1.7948962999998912,509,18,5726,338,True,4134,550,337,371,258,76
8x8_Suguru-572,Suguru-572,8x8,64,14,4.571428571428571,3,11,2.1775772599999073,669,17,6706,416,True,4744,691,392,443,328,108
8x8_Suguru-583,Suguru-583,8x8,64,15,4.266666666666667,3,8,0.03477739100026156,11,8,140,0,True,79,21,26,13,1,0
8x8_Suguru-585,Suguru-585,8x8,64,15,4.266666666666667,3,10,0.044367383000007976,11,6,119,2,True,85,18,2,5,9,0
8x8_Suguru-596,Suguru-596,8x8,64,13,4.923076923076923,2,9,0.043123481000293395,14,9,131,1,True,74,17,14,12,9,5
8x8_Suguru-627,Suguru-627,8x8,64,15,4.266666666666667,3,10,0.022079872000176692,5,4,101,0,True,59,21,11,7,2,1
8x8_Suguru-728,Suguru-728,8x8,64,15,4.266666666666667,3,8,0.09701549800001885,27,7,379,12,True,230,50,11,37,33,18
8x8_Suguru-763,Suguru-763,8x8,64,13,4.923076923076923,3,14,0.023856984000303783,5,3,88,0,True,59,13,4,11,1,0
8x8_Suguru-794,Suguru-794,8x8,64,13,4.923076923076923,3,12,0.24730209599965747,78,13,974,39,True,497,83,144,244,3,3
8x8_Suguru-855,Suguru-855,8x8,64,14,4.571428571428571,3,8,0.15776484700018045,43,11,556,24,True,400,54,23,23,48,8
8x8_Suguru-904,Suguru-904,8x8,64,14,4.571428571428571,3,9,0.04416245600032198,13,6,201,3,True,142,28,8,14,6,3
8x8_Suguru-905,Suguru-905,8x8,64,14,4.571428571428571,3,10,0.027369693999844458,9,7,91,2,True,58,17,10,5,1,0
8x8_Suguru-910,Suguru-910,8x8,64,14,4.571428571428571,3,9,0.04082859800018923,13,8,104,3,True,77,16,2,8,1,0
8x8_Suguru-949,Suguru-949,8x8,64,15,4.266666666666667,3,7,0.40977689000010287,126,12,1753,75,True,1144,233,78,115,147,36
8x8_Suguru-970,Suguru-970,8x8,64,14,4.571428571428571,3,11,0.03927748000023712,16,10,138,2,True,93,23,7,9,6,0
8x8_Suguru-1016,Suguru-1016,8x8,64,14,4.571428571428571,3,10,0.06935883599999215,24,12,286,6,True,198,33,20,23,8,4
8x8_Suguru-1083,Suguru-1083,8x8,64,13,4.923076923076923,3,9,0.21819457699984923,55,16,489,25,True,388,56,10,16,16,3
8x8_Suguru-1126,Suguru-1126,8x8,64,13,4.923076923076923,3,9,0.03259081500027605,11,8,90,1,True,59,9,3,9,0,10
8x8_Suguru-1154,Suguru-1154,8x8,64,14,4.571428571428571,3,10,0.22593578600026376,78,10,508,40,True,444,49,0,15,0,0
8x8_Suguru-1181,Suguru-1181,8x8,64,14,4.571428571428571,3,9,0.05579446599995208,14,8,249,3,True,169,27,10,26,13,4
8x8_Suguru-1245,Suguru-1245,8x8,64,14,4.571428571428571,3,7,0.030052357999920787,9,5,98,3,True,63,15,10,7,0,3
8x8_Suguru-1259,Suguru-1259,8x8,64,15,4.266666666666667,3,10,0.049207001000013406,14,7,206,3,True,134,27,29,10,5,1
8x8_Suguru-1260,Suguru-1260,8x8,64,14,4.571428571428571,3,8,0.30535558500014304,88,15,1519,47,True,871,151,294,166,37,0
8x8_Suguru-1287,Suguru-1287,8x8,64,13,4.923076923076923,3,10,0.047297116999743594,12,7,210,2,True,107,34,16,20,16,17
8x8_Suguru-1291,Suguru-1291,8x8,64,14,4.571428571428571,3,7,0.01311913800009279,3,3,64,0,True,44,10,5,5,0,0
8x8_Suguru-1332,Suguru-1332,8x8,64,14,4.571428571428571,2,8,0.02419255399991016,9,9,59,0,True,35,12,5,7,0,0
8x8_Suguru-1425,Suguru-1425,8x8,64,14,4.571428571428571,3,9,0.11039251900001545,27,8,606,10,True,359,83,14,42,87,21
8x8_Suguru-1442,Suguru-1442,8x8,64,14,4.571428571428571,3,7,0.03249472500010597,10,4,134,2,True,87,18,15,12,2,0
8x8_Suguru-1486,Suguru-1486,8x8,64,15,4.266666666666667,3,9,0.029800808999880246,10,7,105,1,True,71,15,9,10,0,0
8x8_Suguru-1514,Suguru-1514,8x8,64,14,4.571428571428571,3,9,0.1034590100002788,28,9,514,10,True,292,78,38,81,21,4
8x8_Suguru-1523,Suguru-1523,8x8,64,16,4.0,3,6,0.09831673999997292,30,7,501,11,True,325,90,21,50,15,0
8x8_Suguru-1572,Suguru-1572,8x8,64,13,4.923076923076923,3,10,0.0436973850000868,14,8,178,4,True,111,17,20,24,0,6
8x8_Suguru-45,Suguru-45,8x8,64,14,4.571428571428571,3,10,0.5021698410000681,142,15,2980,79,True,1870,311,205,429,143,22
8x8_Suguru-94,Suguru-94,8x8,64,14,4.571428571428571,2,11,0.14758180000035281,43,11,639,20,True,430,89,49,60,11,0
8x8_Suguru-197,Suguru-197,8x8,64,13,4.923076923076923,3,10,0.10024668999994901,31,7,365,16,True,264,50,21,25,3,2
8x8_Suguru-205,Suguru-205,8x8,64,14,4.571428571428571,2,8,0.08455521099995167,30,12,334,9,True,192,33,24,48,35,2
8x8_Suguru-221,Suguru-221,8x8,64,14,4.571428571428571,2,8,0.05691076299990527,18,8,254,4,True,148,38,35,20,10,3
8x8_Suguru-294,Suguru-294,8x8,64,15,4.266666666666667,3,6,0.14225412699988738,47,10,815,21,True,538,86,57,75,54,5
8x8_Suguru-295,Suguru-295,8x8,64,14,4.571428571428571,3,9,0.061620954999852984,21,8,254,6,True,159,30,37,21,4,3
8x8_Suguru-302,Suguru-302,8x8,64,14,4.571428571428571,3,10,0.23014520500009894,64,11,1168,34,True,669,97,249,95,50,8
8x8_Suguru-357,Suguru-357,8x8,64,14,4.571428571428571,3,10,0.05458646399983991,17,9,137,2,True,77,17,26,17,0,0
8x8_Suguru-404,Suguru-404,8x8,64,15,4.266666666666667,3,7,0.03138073100035399,11,8,135,0,True,88,21,5,12,9,0
8x8_Suguru-410,Suguru-410,8x8,64,14,4.571428571428571,3,8,0.39911831499966866,106,16,2014,59,True,1200,255,205,263,55,36
8x8_Suguru-420,Suguru-420,8x8,64,15,4.266666666666667,2,8,0.09198653500016007,22,6,581,10,True,345,79,79,45,27,6
8x8_Suguru-439,Suguru-439,8x8,64,14,4.571428571428571,3,11,0.04626580800004376,15,10,194,2,True,131,23,4,19,10,7
8x8_Suguru-449,Suguru-449,8x8,64,14,4.571428571428571,3,10,0.024526756999875943,7,6,85,0,True,59,11,4,9,2,0
8x8_Suguru-500,Suguru-500,8x8,64,14,4.571428571428571,3,7,0.08187984299956952,23,10,222,5,True,141,32,35,13,1,0
8x8_Suguru-502,Suguru-502,8x8,64,13,4.923076923076923,3,9,0.08393128700026864,22,8,294,10,True,202,43,22,23,4,0
8x8_Suguru-514,Suguru-514,8x8,64,15,4.266666666666667,3,10,0.0627899289997913,21,9,266,7,True,180,30,19,27,10,0
8x8_Suguru-516,Suguru-516,8x8,64,14,4.571428571428571,3,10,0.12072161900005085,37,9,373,19,True,280,40,34,13,4,2
8x8_Suguru-519,Suguru-519,8x8,64,13,4.923076923076923,3,12,0.06150789799994527,19,11,189,4,True,119,22,2,21,25,0
8x8_Suguru-564,Suguru-564,8x8,64,14,4.571428571428571,3,7,0.6253559389997463,184,17,2264,110,True,1554,218,97,169,177,49
8x8_Suguru-605,Suguru-605,8x8,64,14,4.571428571428571,3,12,0.02286131699975158,7,5,113,0,True,68,29,5,9,2,0
8x8_Suguru-620,Suguru-620,8x8,64,14,4.571428571428571,3,10,0.03572565200011013,9,5,148,1,True,84,22,20,15,7,0
8x8_Suguru-659,Suguru-659,8x8,64,16,4.0,2,6,0.4225082709999697,126,14,1210,74,True,752,171,53,183,22,29
