,id,tabuleiro,size,numero_regioes,tamanho_medio_regiao,dicas,tempo,backtracks,resolvido,assign_from_singletons,hidden_single,naked_pairs,hidden_pairs,naked_triples,hidden_triples
8x8_Suguru-973,Suguru-973,8x8,64,15,4.266666666666667,10,0.016679665000992827,0,True,41,19,14,8,2,0
8x8_Suguru-976,Suguru-976,8x8,64,13,4.923076923076923,12,0.03519251300167525,0,True,146,39,0,28,9,0
8x8_Suguru-1021,Suguru-1021,8x8,64,14,4.571428571428571,7,0.04113818100086064,0,True,85,15,6,17,7,0
8x8_Suguru-1025,Suguru-1025,8x8,64,14,4.571428571428571,7,0.05293528599941055,3,True,194,49,25,48,20,12
8x8_Suguru-1066,Suguru-1066,8x8,64,14,4.571428571428571,10,0.029062473000522004,1,True,68,19,5,13,3,3
8x8_Suguru-1105,Suguru-1105,8x8,64,13,4.923076923076923,9,0.04086950100099784,0,True,88,37,17,29,12,1
8x8_Suguru-1107,Suguru-1107,8x8,64,14,4.571428571428571,14,0.02306859300006181,0,True,61,16,28,16,1,1
8x8_Suguru-1116,Suguru-1116,8x8,64,15,4.266666666666667,10,0.0917629229988961,8,True,275,85,22,38,66,16
8x8_Suguru-1150,Suguru-1150,8x8,64,15,4.266666666666667,8,0.025777726001251722,1,True,70,16,5,12,3,6
8x8_Suguru-1168,Suguru-1168,8x8,64,15,4.266666666666667,8,0.09254143100042711,4,True,471,93,31,79,25,29
8x8_Suguru-1176,Suguru-1176,8x8,64,13,4.923076923076923,11,0.03976066500035813,1,True,133,36,16,23,3,9
8x8_Suguru-1184,Suguru-1184,8x8,64,13,4.923076923076923,10,0.06587590200069826,5,True,263,63,9,68,20,0
8x8_Suguru-1292,Suguru-1292,8x8,64,14,4.571428571428571,8,0.03403834400160122,0,True,86,20,6,9,10,0
8x8_Suguru-1295,Suguru-1295,8x8,64,14,4.571428571428571,11,0.0436906459981401,3,True,116,36,12,39,3,0
8x8_Suguru-1322,Suguru-1322,8x8,64,15,4.266666666666667,6,0.16770019799878355,15,True,374,113,58,87,57,78
8x8_Suguru-1333,Suguru-1333,8x8,64,13,4.923076923076923,14,0.03299185799914994,0,True,122,18,3,24,1,0
8x8_Suguru-1367,Suguru-1367,8x8,64,13,4.923076923076923,12,0.19784435300243786,16,True,687,96,103,282,83,23
8x8_Suguru-1369,Suguru-1369,8x8,64,14,4.571428571428571,7,0.028036106999934418,1,True,58,20,5,4,2,0
8x8_Suguru-1374,Suguru-1374,8x8,64,14,4.571428571428571,8,0.08291529400230502,4,True,324,67,73,73,29,5
8x8_Suguru-1466,Suguru-1466,8x8,64,13,4.923076923076923,10,0.02064683100252296,0,True,41,16,2,14,1,1
8x8_Suguru-1506,Suguru-1506,8x8,64,14,4.571428571428571,10,0.06915422800011584,10,True,129,51,9,33,2,0
8x8_Suguru-1522,Suguru-1522,8x8,64,14,4.571428571428571,8,0.020128033000219148,0,True,45,15,4,5,6,0
8x8_Suguru-1537,Suguru-1537,8x8,64,15,4.266666666666667,8,0.10254849500051932,14,True,266,84,110,44,48,2
8x8_Suguru-1594,Suguru-1594,8x8,64,14,4.571428571428571,8,0.051108401003148174,4,True,138,34,37,43,20,0
8x8_Suguru-3,Suguru-3,8x8,64,14,4.571428571428571,10,0.04270711500066682,1,True,158,37,22,27,19,10
8x8_Suguru-4,Suguru-4,8x8,64,13,4.923076923076923,11,0.045228839000628795,1,True,143,43,16,41,17,0
8x8_Suguru-19,Suguru-19,8x8,64,13,4.923076923076923,13,0.06071109399999841,4,True,108,33,13,17,7,2
8x8_Suguru-20,Suguru-20,8x8,64,14,4.571428571428571,8,0.029189086002588738,0,True,106,30,12,29,14,0
8x8_Suguru-37,Suguru-37,8x8,64,14,4.571428571428571,10,0.07964411000284599,11,True,243,49,37,42,35,4
8x8_Suguru-105,Suguru-105,8x8,64,14,4.571428571428571,10,0.02120447700144723,0,True,36,10,4,8,0,0
8x8_Suguru-113,Suguru-113,8x8,64,15,4.266666666666667,9,0.011443389998021303,0,True,36,13,5,3,2,1
8x8_Suguru-151,Suguru-151,8x8,64,13,4.923076923076923,10,0.07267206300093676,6,True,125,49,8,43,1,5
8x8_Suguru-239,Suguru-239,8x8,64,14,4.571428571428571,10,0.04692410800271318,3,True,171,44,25,29,12,0
8x8_Suguru-264,Suguru-264,8x8,64,14,4.571428571428571,9,0.033632496000791434,0,True,89,16,9,16,11,4
8x8_Suguru-330,Suguru-330,8x8,64,14,4.571428571428571,10,0.14874410099946545,14,True,319,81,41,78,30,7
8x8_Suguru-368,Suguru-368,8x8,64,14,4.571428571428571,9,0.030561103001673473,0,True,77,25,0,16,6,2
8x8_Suguru-402,Suguru-402,8x8,64,13,4.923076923076923,13,0.015991821001080098,0,True,42,14,21,6,2,0
8x8_Suguru-409,Suguru-409,8x8,64,14,4.571428571428571,11,0.04960914399998728,2,True,166,47,49,32,9,7
8x8_Suguru-411,Suguru-411,8x8,64,14,4.571428571428571,7,0.3183167009992758,32,True,843,206,162,239,217,8
8x8_Suguru-445,Suguru-445,8x8,64,14,4.571428571428571,12,0.023345907000475563,0,True,60,17,4,5,8,0
8x8_Suguru-453,Suguru-453,8x8,64,15,4.266666666666667,7,0.04791130500234431,5,True,143,39,7,32,6,0
8x8_Suguru-472,Suguru-472,8x8,64,14,4.571428571428571,10,0.04175169299924164,3,True,139,36,20,18,21,7
8x8_Suguru-497,Suguru-497,8x8,64,14,4.571428571428571,10,0.015281895000953227,0,True,52,19,10,15,5,11
8x8_Suguru-510,Suguru-510,8x8,64,14,4.571428571428571,9,0.013950561002275208,0,True,46,14,4,10,1,0
8x8_Suguru-543,Suguru-543,8x8,64,14,4.571428571428571,11,0.23041325899976073,23,True,939,199,110,61,25,6
8x8_Suguru-550,Suguru-550,8x8,64,15,4.266666666666667,9,0.018281855001987424,0,True,54,14,7,9,1,2
8x8_Suguru-603,Suguru-603,8x8,64,14,4.571428571428571,10,0.056704339000134496,0,True,87,42,3,6,3,0
8x8_Suguru-610,Suguru-610,8x8,64,15,4.266666666666667,7,0.028329510998446494,0,True,76,14,18,16,11,4
8x8_Suguru-660,Suguru-660,8x8,64,13,4.923076923076923,12,0.02640881899787928,0,True,35,5,0,5,1,0
8x8_Suguru-710,Suguru-710,8x8,64,14,4.571428571428571,7,0.05523158899814007,2,True,130,38,4,14,8,12
8x8_Suguru-740,Suguru-740,8x8,64,13,4.923076923076923,10,0.03203353299977607,0,True,56,17,21,9,6,13
8x8_Suguru-755,Suguru-755,8x8,64,14,4.571428571428571,12,0.04049337000105879,2,True,144,39,11,41,8,0
8x8_Suguru-770,Suguru-770,8x8,64,14,4.571428571428571,10,0.08866504999969038,6,True,257,86,47,50,24,10
8x8_Suguru-847,Suguru-847,8x8,64,15,4.266666666666667,8,0.02312309999979334,0,True,64,21,15,11,11,0
8x8_Suguru-884,Suguru-884,8x8,64,14,4.571428571428571,9,0.019869242001732346,0,True,45,13,14,7,9,2
8x8_Suguru-891,Suguru-891,8x8,64,14,4.571428571428571,8,0.03819806500177947,4,True,80,29,14,20,5,8
8x8_Suguru-915,Suguru-915,8x8,64,14,4.571428571428571,9,0.1479815349994169,12,True,497,91,16,107,50,31
8x8_Suguru-918,Suguru-918,8x8,64,14,4.571428571428571,15,0.019181415998900775,0,True,56,17,6,8,6,0
8x8_Suguru-945,Suguru-945,8x8,64,14,4.571428571428571,10,0.12048810200212756,10,True,282,76,47,54,57,7
8x8_Suguru-1026,Suguru-1026,8x8,64,13,4.923076923076923,10,0.05137845500212279,1,True,99,32,24,19,0,1
8x8_Suguru-1073,Suguru-1073,8x8,64,14,4.571428571428571,7,0.2663911029994779,36,True,740,195,95,125,68,36
8x8_Suguru-1077,Suguru-1077,8x8,64,14,4.571428571428571,9,0.0364184350000869,2,True,73,25,14,15,6,3
8x8_Suguru-1084,Suguru-1084,8x8,64,15,4.266666666666667,9,0.023130950998165645,0,True,53,21,11,10,10,2
8x8_Suguru-1097,Suguru-1097,8x8,64,14,4.571428571428571,11,0.03245193300244864,1,True,108,30,18,17,12,0
8x8_Suguru-1139,Suguru-1139,8x8,64,14,4.571428571428571,9,0.06207204200109118,5,True,195,48,39,48,1,26
8x8_Suguru-1143,Suguru-1143,8x8,64,15,4.266666666666667,10,0.027962191998085473,1,True,77,19,9,23,13,0
8x8_Suguru-1167,Suguru-1167,8x8,64,13,4.923076923076923,10,0.05007549400033895,1,True,139,36,20,14,17,4
8x8_Suguru-1193,Suguru-1193,8x8,64,14,4.571428571428571,10,0.015587663001497276,0,True,52,15,7,13,0,0
8x8_Suguru-1205,Suguru-1205,8x8,64,15,4.266666666666667,10,0.022391501999663888,0,True,75,20,8,17,4,2
8x8_Suguru-1209,Suguru-1209,8x8,64,14,4.571428571428571,11,0.032428398000774905,3,True,139,30,9,31,4,2
8x8_Suguru-1289,Suguru-1289,8x8,64,14,4.571428571428571,10,0.11879883599976893,17,True,353,84,35,53,26,3
8x8_Suguru-1334,Suguru-1334,8x8,64,15,4.266666666666667,7,0.04993149099755101,4,True,117,38,13,10,28,0
8x8_Suguru-1338,Suguru-1338,8x8,64,15,4.266666666666667,6,0.26966222600094625,34,True,763,216,98,184,76,19
8x8_Suguru-1346,Suguru-1346,8x8,64,14,4.571428571428571,11,0.06774312400011695,6,True,257,44,55,95,35,0
8x8_Suguru-1407,Suguru-1407,8x8,64,14,4.571428571428571,9,0.2818079200005741,42,True,598,166,93,197,42,29
8x8_Suguru-1449,Suguru-1449,8x8,64,15,4.266666666666667,8,0.013512778998119757,0,True,44,14,8,6,0,0
8x8_Suguru-1524,Suguru-1524,8x8,64,13,4.923076923076923,12,0.05745689700052026,4,True,202,49,5,58,8,6
8x8_Suguru-1539,Suguru-1539,8x8,64,14,4.571428571428571,10,0.04099452499940526,1,True,112,35,19,22,18,8
8x8_Suguru-1541,Suguru-1541,8x8,64,14,4.571428571428571,10,0.02701835699917865,0,True,75,24,11,11,14,0
8x8_Suguru-1566,Suguru-1566,8x8,64,14,4.571428571428571,13,0.04388833699704264,4,True,82,20,0,8,1,11
8x8_Suguru-1590,Suguru-1590,8x8,64,13,4.923076923076923,9,0.08919602199966903,10,True,260,65,64,20,10,2
8x8_Suguru-7,Suguru-7,8x8,64,14,4.571428571428571,9,0.07038409000233514,3,True,359,65,55,71,16,9
8x8_Suguru-8,Suguru-8,8x8,64,14,4.571428571428571,11,0.050658595999266254,1,True,155,27,33,38,25,12
8x8_Suguru-35,Suguru-35,8x8,64,14,4.571428571428571,6,0.02936835000218707,1,True,71,24,14,18,4,0
8x8_Suguru-70,Suguru-70,8x8,64,14,4.571428571428571,8,0.11365115499938838,8,True,446,87,84,110,34,31
8x8_Suguru-138,Suguru-138,8x8,64,15,4.266666666666667,10,0.021196311001403956,0,True,40,8,1,2,0,3
8x8_Suguru-183,Suguru-183,8x8,64,13,4.923076923076923,10,0.1330330109994975,12,True,267,46,47,39,34,2
8x8_Suguru-263,Suguru-263,8x8,64,13,4.923076923076923,11,0.17155365899816388,10,True,278,113,38,64,76,23
8x8_Suguru-266,Suguru-266,8x8,64,14,4.571428571428571,12,0.05949662100101705,5,True,210,44,9,27,13,0
8x8_Suguru-296,Suguru-296,8x8,64,15,4.266666666666667,9,0.026200153999525355,0,True,65,13,16,8,3,0
8x8_Suguru-301,Suguru-301,8x8,64,15,4.266666666666667,9,0.02449578800224117,0,True,38,12,17,10,2,0
8x8_Suguru-384,Suguru-384,8x8,64,15,4.266666666666667,10,0.016559627001697663,0,True,47,16,8,1,3,3
8x8_Suguru-393,Suguru-393,8x8,64,14,4.571428571428571,9,0.022687036002025707,0,True,68,18,4,16,5,2
8x8_Suguru-399,Suguru-399,8x8,64,15,4.266666666666667,8,0.03925579499991727,4,True,102,39,4,14,11,4
8x8_Suguru-412,Suguru-412,8x8,64,15,4.266666666666667,10,0.056183297001553,4,True,218,61,36,59,14,2
8x8_Suguru-447,Suguru-447,8x8,64,14,4.571428571428571,10,0.007796329002303537,0,True,39,13,0,12,3,0
8x8_Suguru-458,Suguru-458,8x8,64,13,4.923076923076923,12,0.08964015200035647,8,True,388,81,31,85,13,2
8x8_Suguru-470,Suguru-470,8x8,64,14,4.571428571428571,10,0.03864403500119806,1,True,91,26,8,30,9,0
8x8_Suguru-545,Suguru-545,8x8,64,13,4.923076923076923,12,0.026022772999567678,1,True,68,22,6,12,9,2
8x8_Suguru-555,Suguru-555,8x8,64,14,4.571428571428571,11,0.018382932001259178,0,True,51,19,11,6,6,0
8x8_Suguru-559,Suguru-559,8x8,64,14,4.571428571428571,9,0.020317235997936223,0,True,86,21,7,26,4,1
8x8_Suguru-568,Suguru-568,8x8,64,14,4.571428571428571,12,0.04750770999817178,3,True,153,30,18,30,12,6
8x8_Suguru-571,Suguru-571,8x8,64,14,4.571428571428571,12,0.17669062200002372,18,True,544,125,107,126,78,45
8x8_Suguru-661,Suguru-661,8x8,64,14,4.571428571428571,10,0.029883646999223856,0,True,104,40,17,24,7,0
8x8_Suguru-715,Suguru-715,8x8,64,14,4.571428571428571,8,0.01818029599962756,0,True,52,15,12,8,5,0
8x8_Suguru-741,Suguru-741,8x8,64,14,4.571428571428571,9,0.02648490700084949,0,True,91,22,10,17,9,4
8x8_Suguru-764,Suguru-764,8x8,64,15,4.266666666666667,5,0.041201192998414626,2,True,61,25,14,20,8,4
8x8_Suguru-773,Suguru-773,8x8,64,14,4.571428571428571,11,0.03759041299781529,2,True,86,34,18,19,22,6
8x8_Suguru-797,Suguru-797,8x8,64,14,4.571428571428571,8,0.06087897600082215,5,True,192,36,38,37,16,4
8x8_Suguru-829,Suguru-829,8x8,64,13,4.923076923076923,13,0.06223746499745175,6,True,165,50,90,60,4,1
8x8_Suguru-837,Suguru-837,8x8,64,15,4.266666666666667,8,0.0224979889972019,0,True,68,22,3,13,12,5
8x8_Suguru-862,Suguru-862,8x8,64,13,4.923076923076923,12,0.04334503399877576,4,True,113,26,24,18,3,0
8x8_Suguru-878,Suguru-878,8x8,64,14,4.571428571428571,11,0.04097031099809101,1,True,145,34,31,32,6,3
8x8_Suguru-903,Suguru-903,8x8,64,13,4.923076923076923,11,0.028852630999608664,0,True,81,24,18,20,4,0
8x8_Suguru-911,Suguru-911,8x8,64,15,4.266666666666667,10,0.05059436399824335,4,True,159,39,18,32,11,6
8x8_Suguru-913,Suguru-913,8x8,64,14,4.571428571428571,9,0.03108693099784432,1,True,109,23,4,12,12,0
8x8_Suguru-928,Suguru-928,8x8,64,14,4.571428571428571,7,0.10796450199995888,12,True,237,82,48,73,28,4
8x8_Suguru-971,Suguru-971,8x8,64,15,4.266666666666667,8,0.27279357700172113,32,True,874,180,121,222,67,4
8x8_Suguru-990,Suguru-990,8x8,64,14,4.571428571428571,7,0.29734283200014033,34,True,1049,338,174,295,106,32
8x8_Suguru-1015,Suguru-1015,8x8,64,14,4.571428571428571,10,0.0247712730015337,0,True,85,20,12,11,10,1
8x8_Suguru-1106,Suguru-1106,8x8,64,14,4.571428571428571,11,0.04738881699813646,1,True,140,32,16,47,6,2
8x8_Suguru-1229,Suguru-1229,8x8,64,14,4.571428571428571,9,0.035561030003009364,1,True,41,10,16,6,0,22
8x8_Suguru-1257,Suguru-1257,8x8,64,14,4.571428571428571,9,0.03250809000019217,0,True,95,31,2,22,19,0
8x8_Suguru-1269,Suguru-1269,8x8,64,14,4.571428571428571,7,0.09810585300147068,7,True,308,72,12,66,24,19
8x8_Suguru-1296,Suguru-1296,8x8,64,13,4.923076923076923,9,0.026625710001098923,0,True,46,10,0,7,1,8
8x8_Suguru-1306,Suguru-1306,8x8,64,14,4.571428571428571,9,0.3794634260011662,50,True,1419,259,264,304,237,47
8x8_Suguru-1344,Suguru-1344,8x8,64,13,4.923076923076923,11,0.16765691099863034,23,True,417,118,182,127,31,15
8x8_Suguru-1376,Suguru-1376,8x8,64,15,4.266666666666667,11,0.03656253200097126,3,True,77,25,14,7,19,2
8x8_Suguru-1398,Suguru-1398,8x8,64,15,4.266666666666667,10,0.10349573800340295,12,True,325,78,22,49,41,0
8x8_Suguru-1462,Suguru-1462,8x8,64,14,4.571428571428571,10,0.029826154001057148,2,True,101,33,16,23,14,0
8x8_Suguru-1498,Suguru-1498,8x8,64,14,4.571428571428571,9,0.32984646600016276,34,True,1407,286,98,195,233,96
8x8_Suguru-1598,Suguru-1598,8x8,64,14,4.571428571428571,11,0.032202867998421425,0,True,80,17,6,9,6,3
8x8_Suguru-22,Suguru-22,8x8,64,14,4.571428571428571,9,0.03509285199834267,0,True,148,27,2,30,10,0
8x8_Suguru-46,Suguru-46,8x8,64,14,4.571428571428571,10,0.04341866899994784,2,True,167,33,25,43,30,0
8x8_Suguru-58,Suguru-58,8x8,64,13,4.923076923076923,10,0.25010382200343884,17,True,770,186,226,110,213,25
8x8_Suguru-61,Suguru-61,8x8,64,14,4.571428571428571,7,0.08838270499836653,5,True,306,104,18,94,19,8
8x8_Suguru-86,Suguru-86,8x8,64,14,4.571428571428571,8,0.020734401001391234,1,True,50,12,6,1,3,0
8x8_Suguru-92,Suguru-92,8x8,64,14,4.571428571428571,11,0.02207623999856878,0,True,32,14,11,10,0,0
8x8_Suguru-126,Suguru-126,8x8,64,14,4.571428571428571,10,0.05636929199681617,7,True,111,24,14,12,12,26
8x8_Suguru-143,Suguru-143,8x8,64,14,4.571428571428571,9,0.08048304300245945,8,True,232,52,22,42,32,6
8x8_Suguru-146,Suguru-146,8x8,64,14,4.571428571428571,8,0.041065271998377284,2,True,108,33,8,21,26,41
8x8_Suguru-162,Suguru-162,8x8,64,14,4.571428571428571,9,0.0218709979999403,0,True,49,12,4,13,1,3
8x8_Suguru-169,Suguru-169,8x8,64,14,4.571428571428571,11,0.01924227600102313,0,True,46,9,10,5,3,0
8x8_Suguru-225,Suguru-225,8x8,64,14,4.571428571428571,11,0.24576348299888195,34,True,570,119,373,136,85,22
8x8_Suguru-236,Suguru-236,8x8,64,13,4.923076923076923,12,0.028414000000339,0,True,63,12,0,3,6,4
8x8_Suguru-288,Suguru-288,8x8,64,14,4.571428571428571,16,0.03228202700120164,3,True,105,21,1,9,7,3
8x8_Suguru-293,Suguru-293,8x8,64,14,4.571428571428571,8,0.03540791699924739,2,True,59,25,6,9,12,2
8x8_Suguru-316,Suguru-316,8x8,64,14,4.571428571428571,11,0.02499887800149736,0,True,45,15,6,7,5,0
8x8_Suguru-351,Suguru-351,8x8,64,16,4.0,5,0.24691041500045685,22,True,403,223,131,100,103,5
8x8_Suguru-356,Suguru-356,8x8,64,14,4.571428571428571,7,0.024435891999019077,0,True,32,12,0,8,2,0
8x8_Suguru-377,Suguru-377,8x8,64,15,4.266666666666667,8,0.317661417000636,37,True,669,166,85,96,64,2
8x8_Suguru-424,Suguru-424,8x8,64,14,4.571428571428571,10,0.029420578001008835,2,True,130,39,14,39,10,3
8x8_Suguru-468,Suguru-468,8x8,64,14,4.571428571428571,7,0.0522429810007452,3,True,88,21,2,26,18,4
8x8_Suguru-513,Suguru-513,8x8,64,14,4.571428571428571,10,0.017782295999495545,0,True,40,16,17,12,1,2
8x8_Suguru-548,Suguru-548,8x8,64,14,4.571428571428571,9,0.040219874998001615,3,True,154,41,14,34,14,0
8x8_Suguru-587,Suguru-587,8x8,64,14,4.571428571428571,11,0.07269818300119368,7,True,132,34,62,11,13,2
8x8_Suguru-631,Suguru-631,8x8,64,13,4.923076923076923,10,0.10570328900212189,6,True,163,70,58,76,37,0
8x8_Suguru-671,Suguru-671,8x8,64,14,4.571428571428571,9,0.07274507499823812,3,True,318,89,22,65,22,24
8x8_Suguru-674,Suguru-674,8x8,64,15,4.266666666666667,9,0.021956804001092678,0,True,53,12,0,8,2,0
8x8_Suguru-769,Suguru-769,8x8,64,14,4.571428571428571,11,0.03089732499938691,0,True,66,21,4,7,7,0
8x8_Suguru-825,Suguru-825,8x8,64,13,4.923076923076923,11,0.024507893998816144,0,True,45,14,2,1,2,6
8x8_Suguru-907,Suguru-907,8x8,64,15,4.266666666666667,9,0.04180350800015731,3,True,137,50,7,36,3,9
8x8_Suguru-937,Suguru-937,8x8,64,14,4.571428571428571,10,0.06773032099954435,5,True,213,48,20,33,18,8
8x8_Suguru-960,Suguru-960,8x8,64,14,4.571428571428571,11,0.0479333069997665,5,True,92,21,17,15,12,2
8x8_Suguru-992,Suguru-992,8x8,64,14,4.571428571428571,8,0.03297226399809006,0,True,94,41,12,26,23,2
8x8_Suguru-994,Suguru-994,8x8,64,14,4.571428571428571,12,0.03052229600143619,0,True,72,17,3,16,6,8
8x8_Suguru-1027,Suguru-1027,8x8,64,14,4.571428571428571,9,0.10499887699916144,11,True,144,53,6,31,9,9
8x8_Suguru-1045,Suguru-1045,8x8,64,14,4.571428571428571,11,0.025565911000740016,0,True,56,17,11,12,0,0
8x8_Suguru-1062,Suguru-1062,8x8,64,13,4.923076923076923,12,0.02150128899666015,0,True,55,17,4,7,3,0
8x8_Suguru-1081,Suguru-1081,8x8,64,13,4.923076923076923,10,0.028496554001321783,0,True,68,22,4,17,4,3
8x8_Suguru-1101,Suguru-1101,8x8,64,14,4.571428571428571,10,0.013613367998914327,0,True,98,24,35,15,9,8
8x8_Suguru-1196,Suguru-1196,8x8,64,15,4.266666666666667,6,0.028695819000859046,0,True,87,22,16,7,21,3
8x8_Suguru-1243,Suguru-1243,8x8,64,15,4.266666666666667,8,0.05075510700044106,1,True,123,30,0,10,24,0
8x8_Suguru-1244,Suguru-1244,8x8,64,14,4.571428571428571,10,0.12414957399960258,10,True,357,102,245,130,36,25
8x8_Suguru-1307,Suguru-1307,8x8,64,15,4.266666666666667,11,0.06521249599973089,7,True,305,62,23,67,21,0
8x8_Suguru-1309,Suguru-1309,8x8,64,14,4.571428571428571,9,0.021940777001873357,0,True,50,14,10,22,4,0
8x8_Suguru-1429,Suguru-1429,8x8,64,15,4.266666666666667,8,0.052233338999940315,1,True,99,43,45,37,12,19
8x8_Suguru-1435,Suguru-1435,8x8,64,14,4.571428571428571,10,0.14082455899915658,15,True,316,72,159,94,28,2
8x8_Suguru-1465,Suguru-1465,8x8,64,14,4.571428571428571,7,0.013446877001115354,0,True,39,18,6,5,1,0
8x8_Suguru-1476,Suguru-1476,8x8,64,14,4.571428571428571,11,0.3162277420015016,31,True,905,229,169,301,243,36
8x8_Suguru-1528,Suguru-1528,8x8,64,15,4.266666666666667,9,0.06217065199962235,3,True,162,14,7,31,6,2
8x8_Suguru-1543,Suguru-1543,8x8,64,14,4.571428571428571,6,0.013422869000351056,0,True,47,20,10,8,3,0
8x8_Suguru-1580,Suguru-1580,8x8,64,14,4.571428571428571,8,0.06767276199752814,4,True,100,29,30,4,6,0
8x8_Suguru-1587,Suguru-1587,8x8,64,14,4.571428571428571,8,0.022533280000061495,0,True,69,16,4,16,5,0
8x8_Suguru-42,Suguru-42,8x8,64,14,4.571428571428571,8,0.024662675001309253,0,True,58,17,6,13,4,2
8x8_Suguru-52,Suguru-52,8x8,64,15,4.266666666666667,7,0.09897567100051674,10,True,271,48,41,42,20,0
8x8_Suguru-103,Suguru-103,8x8,64,14,4.571428571428571,9,0.027687154997693142,0,True,73,25,10,16,4,0
8x8_Suguru-125,Suguru-125,8x8,64,13,4.923076923076923,11,0.04074248799952329,0,True,102,18,20,29,7,12
8x8_Suguru-128,Suguru-128,8x8,64,14,4.571428571428571,13,0.12910003199795028,11,True,410,93,69,98,36,15
8x8_Suguru-184,Suguru-184,8x8,64,14,4.571428571428571,8,0.36190787500163424,38,True,854,226,105,140,105,38
8x8_Suguru-243,Suguru-243,8x8,64,15,4.266666666666667,8,0.04260801499913214,1,True,164,45,23,15,31,30
8x8_Suguru-245,Suguru-245,8x8,64,15,4.266666666666667,10,0.01096208899980411,0,True,39,15,31,9,0,2
8x8_Suguru-269,Suguru-269,8x8,64,14,4.571428571428571,10,0.03340339100031997,0,True,62,17,0,4,10,5
8x8_Suguru-281,Suguru-281,8x8,64,14,4.571428571428571,11,0.025895029000821523,2,True,72,22,4,20,3,0
8x8_Suguru-326,Suguru-326,8x8,64,15,4.266666666666667,9,0.3967253519986116,44,True,1608,290,93,347,107,48
8x8_Suguru-332,Suguru-332,8x8,64,15,4.266666666666667,9,0.15040886999850045,16,True,407,107,248,158,69,6
8x8_Suguru-341,Suguru-341,8x8,64,15,4.266666666666667,7,0.037509159999899566,0,True,58,20,33,14,6,8
8x8_Suguru-401,Suguru-401,8x8,64,15,4.266666666666667,9,0.07418351900196285,5,True,175,44,52,28,18,32
8x8_Suguru-415,Suguru-415,8x8,64,14,4.571428571428571,9,0.0527035179984523,3,True,139,27,0,10,9,0
8x8_Suguru-438,Suguru-438,8x8,64,14,4.571428571428571,11,0.13146125099956407,18,True,318,88,22,41,58,1
8x8_Suguru-460,Suguru-460,8x8,64,14,4.571428571428571,10,0.05315381000036723,6,True,126,34,8,15,7,0
8x8_Suguru-463,Suguru-463,8x8,64,14,4.571428571428571,11,0.022719543001585407,1,True,42,11,8,3,0,0
8x8_Suguru-504,Suguru-504,8x8,64,14,4.571428571428571,12,0.0207677930011414,0,True,40,19,8,7,0,0
8x8_Suguru-525,Suguru-525,8x8,64,14,4.571428571428571,9,0.04209611500118626,2,True,78,20,8,13,5,2
8x8_Suguru-594,Suguru-594,8x8,64,14,4.571428571428571,8,0.04624082200098201,2,True,65,22,16,12,8,0
8x8_Suguru-651,Suguru-651,8x8,64,14,4.571428571428571,12,0.028365318998112343,0,True,72,21,25,13,6,0
8x8_Suguru-692,Suguru-692,8x8,64,14,4.571428571428571,11,0.05239641600201139,3,True,152,30,9,21,0,0
8x8_Suguru-714,Suguru-714,8x8,64,14,4.571428571428571,8,0.03803449899714906,0,True,70,27,22,23,4,1
8x8_Suguru-722,Suguru-722,8x8,64,14,4.571428571428571,12,0.02702714100087178,0,True,78,22,10,10,6,6
8x8_Suguru-724,Suguru-724,8x8,64,13,4.923076923076923,10,0.037388302000181284,2,True,71,18,45,29,3,0
8x8_Suguru-745,Suguru-745,8x8,64,13,4.923076923076923,11,0.05904219000149169,1,True,112,44,10,29,31,9
8x8_Suguru-765,Suguru-765,8x8,64,15,4.266666666666667,8,0.0343274199985899,2,True,90,22,12,11,2,2
8x8_Suguru-780,Suguru-780,8x8,64,14,4.571428571428571,7,1.1400556299995515,149,True,2105,403,332,410,260,59
8x8_Suguru-809,Suguru-809,8x8,64,14,4.571428571428571,10,0.03655189499841072,1,True,95,32,2,17,4,5
8x8_Suguru-887,Suguru-887,8x8,64,14,4.571428571428571,9,0.04279038299864624,3,True,98,26,11,18,22,0
8x8_Suguru-908,Suguru-908,8x8,64,14,4.571428571428571,11,0.020922023999446537,0,True,73,20,8,6,3,0
8x8_Suguru-983,Suguru-983,8x8,64,15,4.266666666666667,9,0.01598939699761104,0,True,63,19,4,13,2,0
8x8_Suguru-1020,Suguru-1020,8x8,64,15,4.266666666666667,9,0.03975254399847472,5,True,60,22,9,14,1,0
8x8_Suguru-1024,Suguru-1024,8x8,64,14,4.571428571428571,9,0.016658650001772912,0,True,68,21,0,14,7,3
8x8_Suguru-1128,Suguru-1128,8x8,64,14,4.571428571428571,11,0.0254467550003028,1,True,77,29,5,10,5,0
